store,Latitude,Longitude
愛麗絲國際大飯店 Aeris International Hotel,24.13683998125458,120.66714000919234
大三仙頂級現宰牛肉湯,24.163300015108334,120.68377004036853
F.A. 長椅咖啡,24.808610000092827,121.02815000388222
清水茶香 竹北店,24.78899989857927,121.0676913096528
黑熊愛跳舞 Moon Bear Loves Dancing,25.02269998426675,121.55091002655723
Heart Pasta心義大利麵,24.83257998006073,121.01571000228438
有閑 Rhiuˋ Han,24.81702999901819,121.03004003922922
麥當勞(竹北自強店),24.826690000000042,121.01281000000006
Cona’s 妮娜巧克力夢想城堡,23.946038131670793,120.93107033230916
吃飯吧 手作鮮食便當,24.831570002637605,121.0156899695358
YATS 葉子,24.791739995028706,121.01495001512342
Zhubei,30.545830000000024,117.86667000000011
大學長涼麵,24.84933028991614,120.99800598386601
博愛街臭豆腐,24.838180013391266,121.00973999174767
沙坪壩重慶麵館,24.819950002627422,121.0298900031624
職人雙饗丼竹北嘉興店,24.81665997990251,121.02700000676651
新竹縣竹北市,24.826690000000042,121.01281000000006
八哥重慶酸辣粉 新竹清大店,24.797360019198322,120.99821998784233
基隆廟口,25.131620000000055,121.74479000000008
JOHN DOE CAFÉ 無名氏咖啡,25.00194999622272,121.53919003044217
老皮牛肉麵,24.87199001241102,120.99939001770662
貓茶町,25.059950000168726,121.5463200125593
泩生吐司-竹北店 Sharing Toast  生吐司專賣店,24.80426049326934,121.03032051532014
哈甜豬 Honey Piggy 水果塔,24.8404000023568,121.00136001640993
竹北高鐵特區,30.545830000000024,117.86667000000011
Costco新竹店,24.793640004840512,121.01309996145454
呷粗飽快餐,24.837089988792826,121.00445000501554
台灣高鐵新竹站 THSR Hsinchu Station,24.808340018991544,121.04111001875305
竹北國中,24.84107000978713,121.00058997096522
內灣-粉圓豆花創始店,24.826690000000042,121.01281000000006
飛龍肉圓,24.801739982702642,120.96371001608844
KFC,24.816470004067043,121.02585000965087
小石鍋-新竹店,24.814569994255237,120.97615999215105
享噹初,24.82244998906853,121.0289300237917
五十嵐民生店,25.037370000000067,121.56355000000008
吳媽媽-基隆好味道沙茶咖哩炒麵,24.876190016454174,120.99680998409019
CoCo 竹北勝利店,24.82280999180992,121.02645996074494
游麵館,30.545830000000024,117.86667000000011
好市多新竹門市,24.793640004840512,121.01309996145454
森川咖啡·Wood Creek,24.82072998062742,121.02663002956035
清心福泉冷飲站.光明店,24.826690000000042,121.01281000000006
7-11竹北中華,24.848160010226152,121.00484998943512
北門炸粿,24.80908998977816,120.96463001378095
雲南麵店,24.82246997990761,121.02736998397268
ㄚ美姨的古早古味,24.804270018266635,120.96930996559996
丼茶力手作茶飲職人燒丼,24.80905998256479,120.97885997080192
貓掌燒 Catpaw,25.029619999709368,121.55682002266718
韓楓1080素食新潮流,24.82856999376257,121.00999002391939
Coco都可-竹北自強南店,24.814469998150358,121.02427002090229
小百合咖啡屋Lily Cafe,24.80714999828821,120.96648995809556
BoKa,25.057789983720426,121.56083000896535
真茶帝水（淳品茶屋）,24.82236000933794,121.03067002307188
大碗公ㄘㄨㄚˋ冰-新竹中正店,24.827949984384674,121.07857997579436
田樂公正小巷店,24.149170012282752,120.66209997081296
CoCo 都可茶飲,24.814469998150358,121.02427002090229
Miles.Q,25.03239998362605,121.56069003118233
鷹王肉圓,24.808410007883055,120.93374001837043
初這家,24.806403333636084,121.03775818984772
全家便利商店-竹北六家店,24.807039985809027,121.03701001081475
Q Burger 竹北三民店,24.834689998456597,121.00954997400265
西門町 Ximenting,25.037370000000067,121.56355000000008
萬波島嶼紅茶wanpo Tea Shop竹北勝利店,24.822909987914798,121.02608000907401
I Love Mr.H,24.826690000000042,121.01281000000006
丹丹漢堡七賢店,22.63255000237028,120.29317997409646
7-11十興門市,24.82562999931426,121.02470001253516
美好年代 Belle Époque,25.043229989261945,121.54504998659019
靖媽廚房．食來運轉,24.832320015333735,121.00982003892295
御品園早餐店,24.81059873077949,121.04057465628703
萊爾富竹北水岸店,24.80413311987285,121.03002309902618
竹蓮肉圓,24.806190000000072,120.96893000000011
東家製麵館,24.829710016413458,121.01850997704014
花小豬 正宗韓式烤肉 自強店,22.62099001678685,120.29769002473807
舊城.小旅行,22.680449980627955,120.29053003540753
胡椒手工魚麵店,22.613549988071227,120.2676799615229
韓屋村 韓定食,25.04248999294009,121.55726996322966
全聯竹北自強店,24.81924001351895,121.02349000099275
初牛牛肉麵,24.824779990513235,121.0272999950812
日船章魚燒竹北莊敬店,24.82324628905127,121.02687340745747
廣東廣東港式料理,24.820579986470094,121.0270399884447
吽供蒸正好港式茶餐廳 - 原 哄供茶餐廳,24.832229993693645,121.00869996520163
四隻貓,24.806190000000072,120.96893000000011
七見櫻堂手工巧克力甜點專賣,25.02504000208576,121.53141003173374
角落義式廚坊,24.82562999931426,121.02470001253516
愛買忠孝店,25.04104825869013,121.57312667919874
豪記肉骨茶,25.05095001545314,121.5216799832516
通化老師傅牛雜湯,24.704420009955953,121.0531399776475
7-11 台元門市,24.837078216757448,121.00906485819904
原巷口關東煮,24.803049990349933,120.9693600055619
Miss V Bakery,25.058810019427355,121.54858002511253
南庄老金龍飯店,24.599499997962027,120.99864997947526
南庄抹茶冰,24.600330015923987,120.99894996778988
南庄珈味鮮豬血湯專賣店,24.59794000005253,120.99830003501768
環記麻油雞,25.05625001855951,121.51523999940383
沐府·Nabemono （成功店）,24.815732009003685,121.02300619133885
葉氏正宗廣東腸粉粉絲團,24.80409001689594,120.96482003152596
泰國小館,25.014090009505907,121.53379996378618
愛咪蕾夏 手作甜點 Les Chats Homemade Dessert,24.81832999029119,121.02125002118817
Kitodo Cafe & Restaurant 喜多多複合式餐飲,25.012760011019537,121.53598001298309
眷村小吃,24.826690000000042,121.01281000000006
竹北第一市場,24.83769998179642,121.01023997227207
11 Pasta 食義,25.051499994029996,121.54350997951974
Cold Stone Creamery,24.83877999002057,120.99996996158734
朕就是要嚐粉,24.79777999445693,120.97421002619632
正宗廣東腸粉,24.837419984320846,121.01002003113274
煥記腸粉,24.80549000427382,120.98843000875246
富來小館,24.822299994911205,121.03257003288371
無名麻辣鴨血,24.834739996509043,121.0180199709805
這一小鍋誠品南西店,25.05243000809682,121.52065998945415
串川串 - 四川重庆串串香,24.805550018700558,120.96897997007193
大茶飯,25.041730005779172,121.50466002593964
嵐山熟成牛かつ專売-台中西屯青海店,24.17633999333546,120.63592001825378
新竹市光華東街,24.826690000000042,121.01281000000006
中正台夜市,24.826690000000042,121.01281000000006
蛋捲餅 Egg Burritos,23.565972254893936,119.57922642542894
豐蛋糕咖啡烘培館,24.86779788762679,120.98607106215066
曾記餡餅,24.806190000000072,120.96893000000011
珍悅港式點心坊,24.806190000000072,120.96893000000011
初滷,24.806190000000072,120.96893000000011
客園麵食館,24.8084600059355,120.97787995868265
姊妹小籠包,24.810540017118,120.98160998941472
少年丼仔-西門店,24.800450007803946,120.9619100023815
小港陳,24.801949991286705,120.96404001161642
PLAN.B BAO & CAFE',24.800450007803946,120.9619100023815
新竹都城隍廟,24.806190000000072,120.96893000000011
竹蓮市場,24.797070005348445,120.97191003196497
家圓永和豆漿,24.826690000000042,121.01281000000006
814冰棒大同冰店,24.73867001698291,121.09061999297262
森咖啡-新竹市南大路487號,24.795360013281623,120.9662300352781
十口木子,24.805559993165346,120.97129002258708
孫東寶 新竹民生店,24.81143998206194,120.97589001104973
御箖手作,24.810269994107202,120.97680003427752
職人雙饗丼光華店,24.816290812743976,120.97347321410183
光華東一街,24.826690000000042,121.01281000000006
竹山意麵,24.808469980400275,120.9646499627105
車站肉羹麵,24.802819990926807,120.9709300198457
樹林頭夜市,24.806190000000072,120.96893000000011
雙星甜不辣,24.826690000000042,121.01281000000006
竹蓮市場魷魚焿麵,24.806190000000072,120.96893000000011
豐山蔥油餅,24.826690000000042,121.01281000000006
六扇門時尚湯鍋-新竹延平店,24.803999995255836,120.95767001666019
福珍排骨酥麵,25.05011999749118,121.51569002378534
串好kushiyoshi日式食堂-澎湖店,-11.44067999999993,31.738260000000025
澎福古棗味,23.58360330607839,119.65269129091475
Makung,-11.44067999999993,31.738260000000025
澎湖西嶼-滿拿炸粿,23.56964000000005,119.5661100000001
閣再來小吃部,23.56871959177589,119.56761196941983
澎湖獨家 蔬脆蛋餅2.0,23.566320000014414,119.56515996696669
Doors cafe 朵思咖啡,23.56408999467459,119.56373001428494
鍋道樂精緻鍋物,23.566100016965578,119.56390997374615
春川明洞,37.874720000000025,127.73417000000006
이화여자대학교,37.568260000000066,126.97783000000004
한강,37.568260000000066,126.97783000000004
배스킨라빈스,37.568260000000066,126.97783000000004
도마,35.97861000000006,126.71139000000005
춘천제일닭갈비,37.874720000000025,127.73417000000006
Gyeongbokgung,37.568260000000066,126.97783000000004
Chuncheon,37.874720000000025,127.73417000000006
湯食主義,24.80542001538231,120.97145003311869
粥坊,24.806190000000072,120.96893000000011
Roti Canai & Teh Tarik - Warung Bunana,-8.58018999999996,115.18121000000008
Seminyak Street,-8.673209999999926,115.2034000000001
Kuta,-8.728639999999928,115.16895000000011
Made's Warung @ Kuta Bali,-8.71853568259748,115.16907525692687
J.C.O,-6.91390999999993,107.61029000000008
Warung Babi Guling Bu Dayu Kuta,-8.727269982326433,115.17728000654711
Bamboo Corner,-8.720682122343046,115.17223426069414
Tanah Lot Temple  Bali,-8.506019999999978,115.13353000000006
Jimbaran  Bali,5.290210000000059,115.24115000000006
三層山 Three Layer Mountain,24.792490007724837,121.00271000573537
中壢火車站,24.99368000000004,121.30236000000002
翟九山東麵食館,24.810480002691264,120.97303999633203
新竹南大路上,24.826690000000042,121.01281000000006
Mumu餐桌,24.783933819441692,121.01949992385602
九湯屋日本拉麵 - 澎湖店,23.574679984513054,119.57732001299843
花鹿田園,23.5745700139434,119.5771699769316
百珍小館,24.80283998176587,120.96508003816245
興南飲食店,24.806190000000072,120.96893000000011
樂好找餐北大總店,24.80243999734634,120.96023001752803
三廠（牛肉）麵店,24.805859981479983,120.95249997496256
開運屋地瓜球,24.955489987021068,121.24035003652813
牛五花  紅茶鮮乳小牧場,24.95566998839176,121.2402999965662
中壢烏龍麵,24.98537997947325,121.31362002404109
阿爸の芋圓,25.007620018444783,121.5123199957946
和陞屋,25.011930000000064,121.46562000000006
樂華夜市,25.011930000000064,121.46562000000006
益豐豆漿店,23.568630010620055,119.56731000895019
麗洋手作伴手禮,23.56431001963294,119.56462997922887
O le pain 喔！麵包,23.57104999179535,119.57981002497479
Penghu  Taiwan,23.56964000000005,119.5661100000001
金三峽牛角,25.011930000000064,121.46562000000006
津芳冰城,22.756369990648878,121.14717001148836
眉毛哥の牢飯,22.66365998082965,121.47263000787825
綠島,24.16324000000003,120.64821000000006
阿嬤ㄟ蔥油餅,22.66919000000007,121.46815000000004
綠島派吃所 冰的啦,22.671655038218788,121.46629509118677
老闆釣的魚,22.660691753000037,121.4878050000001
台東花惹蜜,22.755210000000034,121.15052000000003
林家臭豆腐,22.752039983287474,121.15238003486411
烤肉刈包餐車,22.755210000000034,121.15052000000003
樹林黑肉圓,25.011930000000064,121.46562000000006
就是爆漿紅豆餅,24.77834001406019,121.02506001527655
現做劉潤餅,24.99368000000004,121.30236000000002
一心蔥油餅中壢總店,24.99044000869172,121.29205003440939
新竹「和味」精緻自助餐,24.826690000000042,121.01281000000006
阿秋姨牛汶水,24.99368000000004,121.30236000000002
三坑老街,24.99368000000004,121.30236000000002
三坑老街阿香菜包,24.99368000000004,121.30236000000002
北大路素食臭豆腐，四神湯，麵線,24.80685000997356,120.96361001998355
新竹食堂屋(平價日式料理),24.799569991789554,120.96472003542107
井町,24.73893999808419,121.09133002399062
GOCHA  BAR,25.052505309746937,121.5205184174253
十巷咖哩,25.064189985890025,121.52361997474151
米詩堤甜點王國（九份老街門市）,25.109070006343103,121.84552998367957
金枝紅糟素肉圓,25.1085499930701,121.84519001368676
澎湖魚市場,23.56964000000005,119.5661100000001
吹吹風精品咖啡館  Shooting the Breeze,23.56778000181903,119.56315996104996
風船章魚燒,22.610570011944773,120.3417400272292
57號地瓜球,23.567660014875074,119.56656997071883
彩韻榕園仙人掌冰,23.660830000000033,119.55826000000002
皮克吐司早午餐,23.56712001076299,119.5646500119775
癮餐車,23.56964000000005,119.5661100000001
享吃飯糰,-11.44067999999993,31.738260000000025
鑼勒屋,23.56964000000005,119.5661100000001
大池炸粿&鯊魚排,23.56964000000005,119.5661100000001
三哥香雞排民權店,23.566450003332662,119.56783999668801
美英素食,23.571229993166043,119.57082001472395
北辰公有零售市場,23.570789985158854,119.57101003246896
北辰市場老地方排骨麵,23.57086001595988,119.57135000246171
文康滷菜,23.575360008317674,119.57429003881958
澎湖全聯文光店,23.577039993171127,119.57105998861186
應時勢小點部,23.571969989487883,119.57068003694093
自由冰品,23.660830000000033,119.55826000000002
北新橋牛雜湯,23.568359987609256,119.56724999452348
三廠牛肉麵,24.826690000000042,121.01281000000006
Qsquare 京站時尚廣場,25.049340019491197,121.5168199881524
三兄弟烤肉 - 食品路,24.798180020785978,120.97773998089963
33號早餐店,24.93449998317962,121.24866002297432
新銘早餐店,24.80019000116745,120.97402998291608
瑩珍園小館（北平烤鴨）,24.814799993678363,120.97431002230121
籽田 野菜屋,24.806190000000072,120.96893000000011
廣德瑩燒腊店,24.811530003702046,120.97064000599579
鍋賣局百元小火鍋-新竹四維店,24.7991899982091,120.96237000122778
小蒙牛頂級麻辣養生鍋-新竹晶品城店,24.802110001818335,120.97038997382407
影咖啡 - Inn Caffè,24.7944299992148,121.00281000184026
四代目橫井製麵所 京站店,25.048947302739087,121.51660912624276
黑貓包,24.806190000000072,120.96893000000011
九湯屋創始店,24.806190000000072,120.96893000000011
阿根早點,24.827129982797018,121.08162998272184
BINGU 賓屋 韓國食堂,24.96155999366266,121.22376996149484
銀湯匙泰式火鍋,24.8096700174779,120.97494000614387
小山東館,24.80826001372573,120.97166997425802
納味飲食店,24.80808998681981,120.96134003296555
文家牛肉麵,24.79712000340089,120.9759999816194
呀米韓式燒肉火鍋蓋飯,24.812729998870168,120.9748799917171
傳統清香板條,24.806190000000072,120.96893000000011
北埔老街商圈,24.699770000000058,121.05776000000003
老皮牛肉麵旗艦店,24.826690000000042,121.01281000000006
樂天市場 Rakuten Taiwan,25.058069981196,121.54006996263752
Taipei  Taiwan,25.037370000000067,121.56355000000008
鳳甜烘培Feng bakery,25.017570008066286,121.46271002547013
吃光光,25.04391998753134,121.54715996307652
麻妃頂極麻辣鴛鴦鍋,25.0559100066572,121.49344001034899
塔吉特信義人文館,25.027699999058484,121.56666004171905
普羅旺斯小木屋餐廳,24.83864576177132,121.1065194786812
拉凡德手作烘培坊,24.81212998033135,121.02496001917166
減點糖,25.011690019169677,121.51088995929382
美天餐室 Day Day Happy Food,25.057439997353327,121.5224399704125
高家北方大陸餅,24.782269995092534,121.02266002494036
Woosaパンケーキ屋莎鬆餅屋 板橋遠百中山店,25.011930000000064,121.46562000000006
依日烘焙,24.80721998717972,120.97631002821788
太興茶餐廳 微風台北車站店,25.04752785641498,121.51570680947145
師園鹽酥雞,25.02456998686519,121.52898003418414
克莉斯塔 christinetart,24.152210002835943,120.66248000630293
東興市魯肉義,24.16688998423838,120.67709997327864
細食鯛魚燒,24.81338001546142,120.96299998507044
熊賀燒肉丼飯,25.087290008127354,121.4829900402031
38熊蝶蝶酥 - 台北伴手禮,25.02781998600244,121.56477000637204
美美早餐點心館,24.807640004347846,120.97917999186512
Bison野牛牛排餐廳-中原總店,24.958391380888123,121.2392736056039
老派金魚,25.045320016818735,121.50539998035197
天母鴉片粉圓,25.112559979368257,121.5287399764772
思春-天天喝好茶,25.043229989261945,121.54520999712179
四鄉五島 馬祖麵,25.04744000967939,121.54222997908585
公館素食地瓜球,25.01343512877585,121.53552008609174
Cake wei創意烘焙,24.80280000008773,120.98220996604402
初訪 true from,25.047410002466023,121.55519996842145
前金肉燥飯,22.62014000000005,120.31226000000004
居和熹,25.081457261910494,121.5792514774506
YumYum 好吃好吃-1號創始店,25.01547000604471,121.53224000778619
許氏良行 feat. 烤不累,22.644039999062215,120.31112998738473
早安•午倆Breakfast,22.647660017315147,120.3063799628552
蔡家北港三代筒仔碗糕,22.631979991044844,120.28495003482556
阿惠蔥厚餅,22.66123214167885,120.29512220780423
住牙,22.63243998989111,120.30528000570149
好聚所 Hiraeth Cafe,22.6656099886939,120.30140002272157
Beard papa Taiwan,25.04752785641498,121.51570680947145
Krispy Kreme 微風南京,25.051950018411475,121.547990022948
王記菜頭粿糯米腸,24.142107288064935,120.67909936516956
巨城美食街,24.806190000000072,120.96893000000011
全聯福利中心-新竹新食品店,24.794269988683183,120.97245996863228
再一塊吧ing,25.082070010286785,121.4616699989241
真芳-碳烤吐司/紅茶牛奶 民生店,25.05807999757029,121.53228996392914
西螺祖傳麻糬大王—(虎尾店),23.710099981962756,120.43658997883864
Kaohsiung  Taiwan,22.62014000000005,120.31226000000004
Punch Burger,25.021410009368054,121.52768997546644
BFF,25.01653999789457,121.53060997907568
飲豆漿輕食餐廳,24.794679989477004,120.96263000786428
肥前屋鰻魚飯,25.051150007662898,121.52368996363305
24小吃店,25.13618998934338,121.50375997717668
老上海生煎,25.05074998133385,121.52298999089885
柒-串燒屋,25.04841000542436,121.52731999826028
魚吃土。手作三文治。,24.161150015034323,120.65510996647885
咕嚕腸粉店,24.929830005825423,121.2533300003285
湄南河泰式庭園餐廳 Maenam Thai,24.1429800186972,120.63301996357416
蒸品湯包,24.99368000000004,121.30236000000002
JB's Diner,25.119989991709588,121.5294500074952
KAKA Pâtisserie・法式甜點・外燴,24.151650007884783,120.65837999836464
蜜滋麻美,24.178810000000055,120.64516000000003
甜典16號 Sweet 16 Patisserie,25.1178200007965,121.53208997171936
淡江大學,25.17383001520011,121.44709998809134
城西時光 Plainstay Hostel,25.049460006435154,121.51448001224293
榮茂魯肉飯,24.806190000000072,120.96893000000011
Milch由布院,25.04621998176269,121.51530001383054
賴床 In Bed,25.025339990400397,121.5639299720358
生炒魷魚,22.30613,114.23432
FunLife-Gelato。Cats。Cafe,25.009520000000066,121.45932000000005
LAG累擱 鮮奶茶 中壢創始總店,24.965860000000077,121.2248800000001
來呷麵,24.815749998584266,120.95977999314658
Dajia District,24.16324000000003,120.64821000000006
Tom&Maggy 幸福肥 • 手作點心,25.055550003915812,121.48730998928067
來呷甜甜品,25.041773474714592,121.50953537612831
佐藤精肉店 shilin,25.08941000098801,121.52673997056053
點點心台北車站,25.04694576396068,121.51802509612718
正好鮮肉小籠包,24.754319994130327,121.74757998518066
冬山金珠蔥油餅,24.63335610304688,121.79164567723356
珍煮丹信義店,25.041589986086635,121.56496999858177
阿德早午餐,24.707130004981124,121.7713700056874
時安靜好,25.053719982995517,121.53113996681344
亞尼克夢想村,25.137209983140792,121.54377996062107
公正店,24.141320000000064,120.67091000000005
Savoey Restaurant,13.739629676944105,100.53469663327462
新竹50元pizza四維店,24.80053001306976,120.96099997915377
petit doux．微兜 Café Bistro,25.032659990262545,121.53067996796716
R9 Cafe,25.054879996485482,121.52032001946134
The Shrimp Daddy 蝦老爹美食海鮮,25.04227998435603,121.5568500298806
吻鑽糖 半熟乳酪塔 專門店,22.98316999943144,120.19942000517597
亞米甜甜圈專賣店,22.983280011910608,120.19988000402219
文章牛肉湯【本產牛肉料理專賣店】,22.998382329438265,120.17810203436531
美美早點,24.826690000000042,121.01281000000006
鳳仙清粥小菜,24.803179993668195,120.96650001637943
麵朝,24.79615000765591,120.97488996618188
蘇阿姨比薩屋,25.039020010754015,121.55744003204512
六扇門時尚湯鍋-新竹東南店,24.806190000000072,120.96893000000011
1/10 Cake 巷弄裡的低糖手工蛋糕,25.04967998948399,121.55732997765642
Voyage Addiction Cafe 旅行。家,25.052319995617637,121.55457995904356
隨便 CHIN TSAI,24.135279983345086,120.6633000078906
真騎士 Jn.cheese,24.175819980062457,120.68861000271914
JAI 宅,24.148730004275563,120.6832800343089
牙米熱狗,24.181240012022315,120.5925399812835
老虎堂Tigersugar,24.149339997279156,120.68525003301227
藍箱處 Blue Box - 創意冰淇淋,24.145560010404125,120.67800999650638
i Chu 愛啾 • 吉拿棒專門店,24.153520010483234,120.68667998569396
Zakuzaku Taiwan 棒棒泡芙,25.035970003826534,121.56746001055814
一中街「路邊の」炸蝦天婦羅,24.16324000000003,120.64821000000006
茗香園冰室 - 中山店,25.051820015093227,121.52016000892974
新竹-城隍廟,24.799688136185445,121.02344086534089
黑麻糬 遼寧美食街,25.049440015596076,121.54225001183443
藍儂說 Then Espresso,25.088454070576393,121.52701275420903
Ponpie,25.014220012824154,121.45963001132924
產出The Food,25.05592999749628,121.51963002119197
劉芋仔香酥芋丸,25.056160000000034,121.51533000000006
Drip Cafe 好滴 板車店,25.014537112477,121.4656641165405
新竹火車站,25.679170000000056,104.73889000000008
津香排骨飯,24.794540011693968,120.96457997381901
KOKU café 榖珈琲,25.036349997406987,121.54633996148891
八棟圓仔湯,25.028830047244604,121.50524500754727
來來水餃,25.028739983694976,121.50578001584194
『 兩餐 』 두끼 韓國年糕火鍋吃到飽-台灣首店西門店,25.044609985800747,121.50656003575148
銀河堂讚岐烏龍麵,25.041919981614654,121.5547600023238
京鼎小館,25.05420001459038,121.55065001992074
IKEA 宜家家居 敦北店,25.05264003763564,121.54867276548079
咖喱娘,25.037370000000067,121.56355000000008
這兒咖啡 Here Caffe,24.988609987771426,121.57360000609123
韓國 詹姆仕起司豬肋排 台灣總店,25.042170013786375,121.55260996034025
台中逢甲觀光夜市,24.16324000000003,120.64821000000006
小琉球冰箱冰舖-芒果雪花冰專賣,22.33880000297856,120.37011000345001
Lady Lobster 龍蝦小姐,24.138049992796994,120.63301996357416
Isaac 松車店,25.04921001617295,121.57823997623206
洪小姐滷味,25.052610009467514,121.52131000604544
Bake Cheese Tart,25.052669981984735,121.52095997776883
Holly Brown Taiwan,25.07495000263441,121.57479995934983
Seoul  Korea,37.568260000000066,126.97783000000004
명동 설빙1호점,37.568260000000066,126.97783000000004
Myeong-dong,37.56290000000007,126.98302000000001
Kiss the Tiramisu,37.568260000000066,126.97783000000004
광장시장,37.568260000000066,126.97783000000004
통인시장,37.568260000000066,126.97783000000004
DORE DORE,37.568260000000066,126.97783000000004
Isaac Toast - Myeong Dong,37.56290000000007,126.98302000000001
진옥화할매원조닭한마리,37.568260000000066,126.97783000000004
士林夜市,25.092840000000024,121.51969000000008
In% HAIR CAFE,25.04291998457299,121.50588001194683
楓樂Cafe,25.051740009827412,121.53933998268997
北投傳統市場,25.13268999994392,121.50257997284763
陳根找茶,25.028420004541246,121.56575001849131
金鐘港式茶餐廳,14.589860000000044,101.00190000000003
AN58 西班牙手創料理,25.080499996003,121.5225399665174
圓山,25.037370000000067,121.56355000000008
有幸福Cafe,25.09448997913603,121.5252899851302
牙口義大利麵餐廳,25.130900002611284,121.49715998279731
三宜咖啡館,25.137419991724855,121.50204001064509
Street Churros Taiwan,25.04035998370516,121.55644996164199
老大薯條-士林文林店,25.08806998612735,121.5258899617595
米蕾特甜點,25.05110998407524,121.51833996247422
Krispy Kreme微風台北車站,25.04694576396068,121.51802509612718
SOGO 百貨,25.041899990775576,121.54488000159381
全聯,25.037370000000067,121.56355000000008
Harrits Donuts,25.051250003767777,121.54551995990124
頂好紫琳,25.041750000000036,121.54795000000001
花輪東京今川燒,25.052209983138468,121.54750001688836
全聯福利社,25.037370000000067,121.56355000000008
Emack and Bolio's Taiwan,25.03935998074681,121.56585998906098
米哥烘焙坊,25.13289000000003,121.50253000000009
鼎泰豐,25.041533115487166,121.54306335475896
鼎泰豊（ディンタイフォン）SOGO復興店,25.041469999142677,121.54327000563183
君城本家～延平總店,25.085079993626607,121.50960995885993
鯛可頌,25.037370000000067,121.56355000000008
士林捷運站,25.092339979062018,121.52617000114458
Sogo忠孝館,25.041899990775576,121.54488000159381
麵粉和言,25.072500014245747,121.51854003850303
Fun Tower 日式可麗餅 台北-師大店,25.037370000000067,121.56355000000008
可蜜達Comida林森店,25.056190004132773,121.52455003071788
加福奇士蛋糕,25.05573997975128,121.5115600086337
台北車站大廳,25.037370000000067,121.56355000000008
韓鶴亭,25.043470005059362,121.54731997360818
麥當勞-重北一門市,25.080810884428846,121.51325802730871
台灣人ㄟ甜甜圈-Taiwanese donuts,25.050310015236178,121.51531996276009
Krispy Kreme 台北站前店,25.046834815837787,121.51441276815804
Impression安普蕾修sweet台北統一時代店,25.041041863074387,121.56537234506489
好吃雞蛋糕 30年老字號,25.074459996574774,121.51564995828812
Project 25 - 甜x食計劃,25.062640004354833,121.5663199879072
Dine in cafe,25.054339992373414,121.52192004095855
西門町,25.045190055410004,121.50930007989953
東區 好好味 港式菠蘿包,25.043700004482503,121.5452400043352
Krispy Kreme Doughnuts 甜甜圈專買店,25.03577680515121,121.56716010606249
金獅大酒樓,25.04548665452608,121.50668773533208
微風南京 Breeze NAN JING,25.051872344712923,121.54801279988979
北投85°c,25.037370000000067,121.56355000000008
士林觀光夜巿,25.037370000000067,121.56355000000008
京站,25.049340019491197,121.5168199881524
港式菠蘿專賣店,25.037370000000067,121.56355000000008
Big City遠東巨城購物中心Sogo 忠孝館,25.041899990775576,121.54488000159381
薔薇派,25.04645208465482,121.51597513328242
Kuko比利時鬆餅6號,25.047450000000026,121.51614000000006
高家湯圓,25.133330000160882,121.50194998900497
Texas Rangers 德州美墨炸雞京站,25.037370000000067,121.56355000000008
桃園華泰名品城,25.06352000000004,121.19527000000005
桃園華泰名品城 Outlets,25.02905000000004,121.50273000000004
士林夜市炸鮮奶,25.037370000000067,121.56355000000008
原宿廚房,24.826690000000042,121.01281000000006
老蔡水煎包,25.07179999960205,121.51579999435495
So Free pizza 西門店,25.044340004699464,121.50602996419462
Trine&Zen 崔妮傑恩 微風廣場店,25.046005460710095,121.54402665485551
Kitchen66,25.018969995444166,121.5321700188947
coco.Brownies 可可布朗,25.0178099819542,121.5326399922057
Pizzeria Oggi,25.106160019108174,121.52403001744489
弗列斯碳烤吐司,25.037370000000067,121.56355000000008
西門有餘燒,25.037370000000067,121.56355000000008
金鐘香港茶餐廳,25.042459985726722,121.51392999175653
路易莎咖啡,25.037370000000067,121.56355000000008
Att 4 Fun甜蜜王國,25.035699980815735,121.565999966844
Mövenpick Cafe 莫凡彼咖啡館 Att 4 Fun,25.037370000000067,121.56355000000008
N.Y. Bagels Cafe 京站店,25.04981769434329,121.51688799927176
法蕾薄餅屋,25.119160015657158,121.52859999869418
Color C'ode,25.02231001622151,121.52663997445563
原味錄,25.11742001637697,121.53316000547875
冰果甜心bingirl Att4fun店,25.035768124706173,121.56827557072705
有沒有咖啡 Double H 壹號店,25.095020008783337,121.52531999234355
王品竹北光明店,24.83038999830856,121.01440996910185
一生懸鷄-竹東店,24.73667001106621,121.09531997754021
御噂醇汁牛肉麵館【水田店】,24.815869985528224,120.96811001234136
金陵包子大成概念店,24.802534126945254,120.96823223191024
格林小鎮,24.809620019425466,120.97731996373147
北門來呷 . 燒米研製所 チャーハン,24.806470016393092,120.96594002142825
Airkiss光復店,24.783810002162966,121.01695999550492
光華魷魚羹,24.816240004643916,120.97444002561946
米寶街海鮮麵,24.820599568777663,121.01141177998012
牛太鉉牛肉麵館,24.728250012140833,121.08927997811196
Fun空洞豆花冰品,24.838929984177895,121.0001599793323
張記麻辣麵線總店,24.79119001645185,120.92628004072526
TrueWin初韻,24.834759987348107,121.0094199706844
金連滷肉飯,24.80621998422137,120.96585997425291
大福雞排-勝利店,24.806190000000072,120.96893000000011
屯京拉麵巨城店,24.83877999002057,120.99996996158734
利客坊 厚奶蓋專賣,24.818169979759574,120.97195998810787
茶聚i-pertea光復店,24.781519982396404,121.02346996824417
陳醬麵,24.84529997913414,120.92754000841057
CHOCOBear 巧克熊環島餐車,25.037370000000067,121.56355000000008
